TempS1;UmiS1;TempS2;UmiS2;Diff;DtGravacao
22,2;71;21,4;69;0,8;2025-08-28 19:33:14
22,2;71;21,4;69;0,8;2025-08-28 19:33:20
22,2;71;21,4;69;0,8;2025-08-28 19:33:25
22,2;71;21,4;69;0,8;2025-08-28 19:33:30
22,2;71;21,4;69;0,8;2025-08-28 19:33:35
22,2;71;21,4;69;0,8;2025-08-28 19:33:41
22,2;71;21,4;69;0,8;2025-08-28 19:33:46
22,2;71;21,4;69;0,8;2025-08-28 19:33:51
22,2;71;21,4;69;0,8;2025-08-28 19:33:56
22,2;71;21,4;69;0,8;2025-08-28 19:34:01
22,2;71;21,4;69;0,8;2025-08-28 19:34:07
22,2;71;21,4;69;0,8;2025-08-28 19:34:14
22,2;71;21,4;69;0,8;2025-08-28 19:34:20
22,2;71;21,4;69;0,8;2025-08-28 19:34:25
22,2;71;21,4;69;0,8;2025-08-28 19:34:30
22,2;71;21,4;69;0,8;2025-08-28 19:34:35
22,2;71;21,4;69;0,8;2025-08-28 19:34:41
22,2;71;21,4;69;0,8;2025-08-28 19:34:46
22,2;71;21,4;69;0,8;2025-08-28 19:34:51
22,2;71;21,4;69;0,8;2025-08-28 19:34:56
22,2;71;21,4;69;0,8;2025-08-28 19:35:02
22,2;71;21,4;69;0,8;2025-08-28 19:35:09
22,2;71;21,4;69;0,8;2025-08-28 19:35:15
22,2;71;21,4;69;0,8;2025-08-28 19:35:20
22,2;71;21,4;69;0,8;2025-08-28 19:35:25
22,2;71;21,4;69;0,8;2025-08-28 19:35:30
22,2;71;21,4;69;0,8;2025-08-28 19:35:36
22,2;71;21,4;69;0,8;2025-08-28 19:35:41
22,2;71;21,4;69;0,8;2025-08-28 19:35:46
22,2;71;21,4;69;0,8;2025-08-28 19:35:51
22,2;71;21,4;69;0,8;2025-08-28 19:35:57
22,2;71;21,4;69;0,8;2025-08-28 19:36:02
22,2;71;21,4;69;0,8;2025-08-28 19:36:07
22,2;71;21,4;69;0,8;2025-08-28 19:36:12
22,2;72;21,4;69;0,8;2025-08-28 19:36:17
22,2;72;21,4;69;0,8;2025-08-28 19:36:23
22,2;72;21,4;69;0,8;2025-08-28 19:36:28
22,2;72;21,4;69;0,8;2025-08-28 19:36:33
22,2;72;21,4;69;0,8;2025-08-28 19:36:38
22,2;72;21,4;69;0,8;2025-08-28 19:36:44
22,2;72;21,4;69;0,8;2025-08-28 19:36:49
22,2;72;21,4;69;0,8;2025-08-28 19:36:57
22,2;72;21,4;69;0,8;2025-08-28 19:37:02
22,2;72;21,4;69;0,8;2025-08-28 19:37:07
22,2;72;21,4;69;0,8;2025-08-28 19:37:13
22,2;72;21,4;69;0,8;2025-08-28 19:37:20
22,2;71;21,4;69;0,8;2025-08-28 19:37:26
22,2;71;21,4;69;0,8;2025-08-28 19:37:31
22,2;71;21,4;69;0,8;2025-08-28 19:37:36
22,2;71;21,4;69;0,8;2025-08-28 19:37:41
22,2;71;21,4;69;0,8;2025-08-28 19:37:47
22,2;71;21,4;69;0,8;2025-08-28 19:37:52
22,2;72;21,4;69;0,8;2025-08-28 19:37:57
22,2;72;21,4;69;0,8;2025-08-28 19:38:02
22,2;72;21,4;69;0,8;2025-08-28 19:38:08
22,2;72;21,4;69;0,8;2025-08-28 19:38:13
22,2;72;21,4;69;0,8;2025-08-28 19:38:18
22,2;72;21,4;69;0,8;2025-08-28 19:38:23
22,2;72;21,4;69;0,8;2025-08-28 19:38:28
22,2;72;21,4;69;0,8;2025-08-28 19:38:34
22,2;72;21,4;69;0,8;2025-08-28 19:38:39
22,2;72;21,4;69;0,8;2025-08-28 19:38:44
22,2;72;21,4;69;0,8;2025-08-28 19:38:49
22,2;72;21,4;69;0,8;2025-08-28 19:38:55
22,2;71;21,4;69;0,8;2025-08-28 19:39:00
22,2;71;21,4;69;0,8;2025-08-28 19:39:05
22,2;71;21,4;69;0,8;2025-08-28 19:39:10
22,2;71;21,4;69;0,8;2025-08-28 19:39:15
22,2;71;21,4;69;0,8;2025-08-28 19:39:21
22,2;71;21,4;69;0,8;2025-08-28 19:39:26
22,2;71;21,4;69;0,8;2025-08-28 19:39:31
22,2;71;21,4;69;0,8;2025-08-28 19:39:36
22,2;71;21,4;69;0,8;2025-08-28 19:39:42
22,2;71;21,4;69;0,8;2025-08-28 19:39:47
22,2;71;21,4;69;0,8;2025-08-28 19:39:52
22,2;71;21,4;69;0,8;2025-08-28 19:39:57
22,2;71;21,4;69;0,8;2025-08-28 19:40:02
22,2;71;21,4;69;0,8;2025-08-28 19:40:08
22,2;71;21,4;69;0,8;2025-08-28 19:40:13
22,2;71;21,4;69;0,8;2025-08-28 19:40:18
22,2;71;21,4;69;0,8;2025-08-28 19:40:23
22,2;71;21,4;69;0,8;2025-08-28 19:40:29
22,2;71;21,4;69;0,8;2025-08-28 19:40:34
22,2;71;21,4;69;0,8;2025-08-28 19:40:39
22,2;71;21,4;69;0,8;2025-08-28 19:40:44
22,2;71;21,4;69;0,8;2025-08-28 19:40:50
22,2;72;21,4;69;0,8;2025-08-28 19:40:55
22,2;72;21,4;69;0,8;2025-08-28 19:41:00
22,2;72;21,4;69;0,8;2025-08-28 19:41:05
22,2;72;21,4;69;0,8;2025-08-28 19:41:10
22,2;72;21,4;69;0,8;2025-08-28 19:41:16
22,2;72;21,4;69;0,8;2025-08-28 19:41:21
22,2;72;21,4;69;0,8;2025-08-28 19:41:26
22,2;72;21,4;69;0,8;2025-08-28 19:41:31
22,2;71;21,4;69;0,8;2025-08-28 19:41:37
22,2;71;21,4;69;0,8;2025-08-28 19:41:42
22,2;71;21,4;69;0,8;2025-08-28 19:41:50
22,2;72;21,4;69;0,8;2025-08-28 19:41:55
22,2;72;21,4;69;0,8;2025-08-28 19:42:03
22,2;72;21,4;69;0,8;2025-08-28 19:42:11
22,2;72;21,4;69;0,8;2025-08-28 19:42:16
22,2;72;21,4;69;0,8;2025-08-28 19:42:21
22,2;72;21,4;69;0,8;2025-08-28 19:42:27
22,2;72;21,4;69;0,8;2025-08-28 19:42:32
22,2;72;21,4;69;0,8;2025-08-28 19:42:37
22,2;72;21,4;69;0,8;2025-08-28 19:42:42
22,2;72;21,4;69;0,8;2025-08-28 19:42:48
22,2;72;21,4;69;0,8;2025-08-28 19:42:53
22,2;72;21,4;69;0,8;2025-08-28 19:42:58
22,2;72;21,4;69;0,8;2025-08-28 19:43:03
22,2;72;21,4;69;0,8;2025-08-28 19:43:09
22,2;72;21,4;69;0,8;2025-08-28 19:43:14
22,2;72;21,4;69;0,8;2025-08-28 19:43:19
22,2;72;21,4;69;0,8;2025-08-28 19:43:24
22,2;72;21,4;69;0,8;2025-08-28 19:43:30
22,2;72;21,4;69;0,8;2025-08-28 19:43:35
22,2;72;21,4;69;0,8;2025-08-28 19:43:40
22,2;72;21,4;69;0,8;2025-08-28 19:43:45
22,2;72;21,4;69;0,8;2025-08-28 19:43:51
22,2;72;21,4;69;0,8;2025-08-28 19:43:58
22,2;72;21,4;69;0,8;2025-08-28 19:44:04
22,2;72;21,4;69;0,8;2025-08-28 19:44:09
22,2;72;21,4;69;0,8;2025-08-28 19:44:14
22,2;72;21,4;69;0,8;2025-08-28 19:44:19
22,2;72;21,4;69;0,8;2025-08-28 19:44:25
22,2;72;21,4;69;0,8;2025-08-28 19:44:30
22,2;72;21,4;69;0,8;2025-08-28 19:44:35
22,2;72;21,4;69;0,8;2025-08-28 19:44:40
22,2;72;21,4;69;0,8;2025-08-28 19:44:46
22,2;72;21,4;69;0,8;2025-08-28 19:44:51
22,2;72;21,4;69;0,8;2025-08-28 19:44:58
22,2;72;21,4;69;0,8;2025-08-28 19:45:04
22,2;72;21,4;69;0,8;2025-08-28 19:45:09
22,2;72;21,4;69;0,8;2025-08-28 19:45:14
22,2;72;21,4;69;0,8;2025-08-28 19:45:19
22,2;72;21,4;69;0,8;2025-08-28 19:45:25
22,2;71;21,4;69;0,8;2025-08-28 19:45:30
22,2;71;21,4;69;0,8;2025-08-28 19:45:35
22,2;71;21,4;69;0,8;2025-08-28 19:45:40
22,2;71;21,4;69;0,8;2025-08-28 19:45:46
22,2;71;21,4;69;0,8;2025-08-28 19:45:51
22,2;71;21,4;69;0,8;2025-08-28 19:45:56
22,2;70;21,4;69;0,8;2025-08-28 19:46:02
22,2;70;21,4;69;0,8;2025-08-28 19:46:07
21,8;69;21,4;69;0,4;2025-08-28 19:46:12
21,8;69;21,4;69;0,4;2025-08-28 19:46:17
21,8;69;21,4;69;0,4;2025-08-28 19:46:23
21,8;70;21,4;69;0,4;2025-08-28 19:46:28
21,8;70;21,4;68;0,4;2025-08-28 19:46:33
21,8;70;21,4;67;0,4;2025-08-28 19:46:38
21,8;71;21,4;67;0,4;2025-08-28 19:46:43
21,8;71;21;67;0,8;2025-08-28 19:46:49
21,8;71;21;66;0,8;2025-08-28 19:46:54
21,8;71;21;67;0,8;2025-08-28 19:46:59
21,8;71;21;68;0,8;2025-08-28 19:47:04
21,8;71;21;68;0,8;2025-08-28 19:47:10
21,8;72;21;69;0,8;2025-08-28 19:47:15
21,8;72;21;69;0,8;2025-08-28 19:47:23
21,8;72;21;69;0,8;2025-08-28 19:47:28
21,8;72;21;69;0,8;2025-08-28 19:47:33
21,8;72;21;69;0,8;2025-08-28 19:47:39
21,8;72;21;69;0,8;2025-08-28 19:47:44
21,8;72;21;69;0,8;2025-08-28 19:47:49
21,8;72;21;69;0,8;2025-08-28 19:47:57
21,8;72;21;69;0,8;2025-08-28 19:48:02
21,8;72;21;69;0,8;2025-08-28 19:48:07
21,8;72;21;69;0,8;2025-08-28 19:48:13
21,8;72;21;69;0,8;2025-08-28 19:48:18
21,8;72;21;69;0,8;2025-08-28 19:48:23
21,8;72;21;69;0,8;2025-08-28 19:48:28
21,8;72;21;69;0,8;2025-08-28 19:48:36
21,8;72;21,4;69;0,4;2025-08-28 19:48:42
21,9;72;21,4;69;0,5;2025-08-28 19:48:47
21,9;72;21,4;69;0,5;2025-08-28 19:48:52
21,9;72;21,4;69;0,5;2025-08-28 19:48:57
22,2;72;21,4;69;0,8;2025-08-28 19:49:03
22,2;72;21,4;69;0,8;2025-08-28 19:49:08
22,2;72;21,4;69;0,8;2025-08-28 19:49:13
22,2;72;21,4;69;0,8;2025-08-28 19:49:18
22,2;72;21,4;69;0,8;2025-08-28 19:49:24
22,2;72;21,4;69;0,8;2025-08-28 19:49:29
22,2;72;21,4;69;0,8;2025-08-28 19:49:34
22,2;72;21,4;69;0,8;2025-08-28 19:49:39
22,2;72;21,4;69;0,8;2025-08-28 19:49:44
22,2;72;21,4;69;0,8;2025-08-28 19:49:50
22,2;72;21,4;69;0,8;2025-08-28 19:49:55
22,2;72;21,4;69;0,8;2025-08-28 19:50:00
22,2;72;21,4;69;0,8;2025-08-28 19:50:05
22,2;72;21,4;69;0,8;2025-08-28 19:50:11
22,2;72;21,4;69;0,8;2025-08-28 19:50:16
22,2;72;21,4;69;0,8;2025-08-28 19:50:21
22,2;72;21,4;69;0,8;2025-08-28 19:50:26
22,2;72;21,4;69;0,8;2025-08-28 19:50:34
22,2;72;21,4;69;0,8;2025-08-28 19:50:40
22,2;72;21,4;69;0,8;2025-08-28 19:50:45
22,2;72;21,4;69;0,8;2025-08-28 19:50:50
22,2;72;21,4;69;0,8;2025-08-28 19:50:55
22,2;72;21,4;69;0,8;2025-08-28 19:51:01
22,2;72;21,4;69;0,8;2025-08-28 19:51:06
22,2;72;21,4;69;0,8;2025-08-28 19:51:11
22,2;72;21,4;69;0,8;2025-08-28 19:51:16
22,2;72;21,4;69;0,8;2025-08-28 19:51:21
22,2;72;21,4;69;0,8;2025-08-28 19:51:27
22,2;72;21,4;69;0,8;2025-08-28 19:51:35
22,2;72;21,4;69;0,8;2025-08-28 19:51:40
22,2;72;21,4;69;0,8;2025-08-28 19:51:45
22,2;72;21,4;69;0,8;2025-08-28 19:51:53
22,2;72;21,4;69;0,8;2025-08-28 19:51:59
22,2;72;21,4;69;0,8;2025-08-28 19:52:04
22,2;72;21,4;69;0,8;2025-08-28 19:52:09
22,2;72;21,4;69;0,8;2025-08-28 19:52:14
22,2;72;21,4;69;0,8;2025-08-28 19:52:20
22,2;72;21,4;69;0,8;2025-08-28 19:52:25
22,2;72;21,4;69;0,8;2025-08-28 19:52:30
22,2;72;21,4;69;0,8;2025-08-28 19:52:35
22,2;72;21,4;69;0,8;2025-08-28 19:52:40
22,2;72;21,4;69;0,8;2025-08-28 19:52:46
22,2;72;21,4;69;0,8;2025-08-28 19:52:51
22,2;72;21,4;69;0,8;2025-08-28 19:52:56
22,2;72;21,4;69;0,8;2025-08-28 19:53:01
22,2;72;21,4;69;0,8;2025-08-28 19:53:07
22,2;72;21,4;69;0,8;2025-08-28 19:53:12
22,2;72;21,4;69;0,8;2025-08-28 19:53:17
22,2;72;21,4;69;0,8;2025-08-28 19:53:22
22,2;72;21,4;69;0,8;2025-08-28 19:53:27
22,2;72;21,4;69;0,8;2025-08-28 19:53:33
22,2;72;21,4;69;0,8;2025-08-28 19:53:38
22,2;72;21,4;69;0,8;2025-08-28 19:53:43
22,2;72;21,4;69;0,8;2025-08-28 19:53:48
22,2;72;21,4;69;0,8;2025-08-28 19:53:54
22,2;72;21,4;69;0,8;2025-08-28 19:53:59
22,2;72;21,4;69;0,8;2025-08-28 19:54:04
22,2;72;21,4;69;0,8;2025-08-28 19:54:10
22,2;72;21,4;69;0,8;2025-08-28 19:54:15
22,2;72;21,4;69;0,8;2025-08-28 19:54:20
22,2;72;21,4;69;0,8;2025-08-28 19:54:25
22,2;72;21,4;69;0,8;2025-08-28 19:54:30
22,2;72;21,4;69;0,8;2025-08-28 19:54:36
22,2;72;21,4;69;0,8;2025-08-28 19:54:41
22,2;72;21,4;69;0,8;2025-08-28 19:54:47
22,2;72;21,4;69;0,8;2025-08-28 19:54:52
22,2;72;21,4;69;0,8;2025-08-28 19:54:57
22,2;72;21,4;69;0,8;2025-08-28 19:55:02
22,2;72;21,4;69;0,8;2025-08-28 19:55:07
22,2;72;21,4;69;0,8;2025-08-28 19:55:13
22,2;72;21,4;69;0,8;2025-08-28 19:55:18
22,2;72;21,4;69;0,8;2025-08-28 19:55:23
22,2;72;21,4;69;0,8;2025-08-28 19:55:28
22,2;72;21,4;69;0,8;2025-08-28 19:55:37
22,2;72;21,4;69;0,8;2025-08-28 19:55:46
22,2;72;21,4;69;0,8;2025-08-28 19:55:54
22,2;72;21,4;69;0,8;2025-08-28 19:56:03
22,2;72;21,4;69;0,8;2025-08-28 19:56:12
22,2;72;21,4;69;0,8;2025-08-28 19:56:20
22,2;72;21,4;69;0,8;2025-08-28 19:56:29
22,2;72;21,4;69;0,8;2025-08-28 19:56:38
22,2;72;21,4;69;0,8;2025-08-28 19:56:46
22,2;72;21,4;69;0,8;2025-08-28 19:56:55
22,2;72;21,4;69;0,8;2025-08-28 19:57:04
22,2;72;21,4;69;0,8;2025-08-28 19:57:12
22,2;72;21,4;69;0,8;2025-08-28 19:57:21
22,2;72;21,4;69;0,8;2025-08-28 19:57:30
22,2;72;21,4;69;0,8;2025-08-28 19:57:38
22,2;72;21,4;69;0,8;2025-08-28 19:57:47
22,2;72;21,4;69;0,8;2025-08-28 19:57:56
22,2;72;21,4;69;0,8;2025-08-28 19:58:04
22,2;72;21,4;69;0,8;2025-08-28 19:58:13
22,2;72;21,4;69;0,8;2025-08-28 19:58:22
22,2;72;21,4;69;0,8;2025-08-28 19:58:30
22,2;72;21,4;69;0,8;2025-08-28 19:58:39
22,2;72;21,4;69;0,8;2025-08-28 19:58:48
22,2;72;21,4;69;0,8;2025-08-28 19:58:56
22,2;72;21,4;69;0,8;2025-08-28 19:59:05
22,2;72;21,4;69;0,8;2025-08-28 19:59:14
22,2;72;21,4;69;0,8;2025-08-28 19:59:22
22,2;72;21,4;69;0,8;2025-08-28 19:59:31
22,2;72;21,4;69;0,8;2025-08-28 19:59:40
22,2;72;21,4;69;0,8;2025-08-28 19:59:48
22,2;72;21,4;69;0,8;2025-08-28 19:59:57
22,2;72;21,5;69;0,7;2025-08-28 20:00:06
22,2;72;21,5;69;0,7;2025-08-28 20:00:14
22,2;72;21,5;69;0,7;2025-08-28 20:00:23
22,2;72;21,5;69;0,7;2025-08-28 20:00:32
22,2;72;21,5;69;0,7;2025-08-28 20:00:40
22,2;72;21,7;69;0,5;2025-08-28 20:00:49
22,2;72;21,8;69;0,4;2025-08-28 20:00:58
22,2;72;21,8;69;0,4;2025-08-28 20:01:06
22,2;72;21,8;69;0,4;2025-08-28 20:01:15
22,2;72;21,8;69;0,4;2025-08-28 20:01:24
22,2;72;21,8;69;0,4;2025-08-28 20:01:32
22,2;72;21,8;69;0,4;2025-08-28 20:01:41
22,2;72;21,8;69;0,4;2025-08-28 20:01:50
22,2;72;21,8;69;0,4;2025-08-28 20:01:58
22,2;72;21,8;69;0,4;2025-08-28 20:02:07
22,2;72;21,8;69;0,4;2025-08-28 20:02:16
22,2;72;21,8;69;0,4;2025-08-28 20:02:24
22,2;72;21,8;69;0,4;2025-08-28 20:02:33
22,2;72;21,8;69;0,4;2025-08-28 20:02:42
22,2;72;21,8;69;0,4;2025-08-28 20:02:50
22,2;71;21,8;69;0,4;2025-08-28 20:03:30
22,2;71;21,8;69;0,4;2025-08-28 20:03:36
22,2;71;21,8;69;0,4;2025-08-28 20:03:41
22,2;71;21,8;69;0,4;2025-08-28 20:03:46
22,2;71;21,8;69;0,4;2025-08-28 20:03:51
22,2;71;21,8;69;0,4;2025-08-28 20:03:57
22,2;71;21,8;69;0,4;2025-08-28 20:04:02
22,2;71;21,8;69;0,4;2025-08-28 20:04:07
22,2;71;21,8;69;0,4;2025-08-28 20:04:12
22,2;71;21,8;69;0,4;2025-08-28 20:04:18
22,2;71;21,8;69;0,4;2025-08-28 20:04:23
22,2;71;21,8;69;0,4;2025-08-28 20:04:28
22,2;71;21,8;69;0,4;2025-08-28 20:04:33
22,2;71;21,8;69;0,4;2025-08-28 20:04:39
22,2;71;21,8;69;0,4;2025-08-28 20:04:44
22,2;71;21,8;69;0,4;2025-08-28 20:04:49
22,2;71;21,8;69;0,4;2025-08-28 20:04:54
22,2;71;21,8;69;0,4;2025-08-28 20:05:00
22,2;71;21,8;69;0,4;2025-08-28 20:05:05
22,2;71;21,8;69;0,4;2025-08-28 20:05:13
22,2;71;21,8;69;0,4;2025-08-28 20:05:18
22,2;71;21,8;69;0,4;2025-08-28 20:05:23
22,2;71;21,8;69;0,4;2025-08-28 20:05:28
22,2;71;21,8;69;0,4;2025-08-28 20:05:34
22,2;71;21,8;69;0,4;2025-08-28 20:05:39
22,2;71;21,8;69;0,4;2025-08-28 20:05:44
22,2;71;21,8;69;0,4;2025-08-28 20:05:49
22,2;71;21,8;69;0,4;2025-08-28 20:05:55
22,2;71;21,8;69;0,4;2025-08-28 20:06:00
22,2;71;21,8;69;0,4;2025-08-28 20:06:05
22,2;71;21,8;69;0,4;2025-08-28 20:06:10
22,2;71;21,8;68;0,4;2025-08-28 20:06:16
22,2;71;21,8;68;0,4;2025-08-28 20:06:21
22,2;71;21,8;68;0,4;2025-08-28 20:06:26
22,2;71;21,8;68;0,4;2025-08-28 20:06:32
22,2;71;21,8;68;0,4;2025-08-28 20:06:37
22,2;71;21,8;68;0,4;2025-08-28 20:06:42
22,2;71;21,8;68;0,4;2025-08-28 20:06:47
22,2;71;21,8;68;0,4;2025-08-28 20:06:53
22,2;71;21,8;68;0,4;2025-08-28 20:06:58
22,2;71;21,8;68;0,4;2025-08-28 20:07:03
22,2;71;21,8;68;0,4;2025-08-28 20:07:08
22,3;71;21,8;68;0,5;2025-08-28 20:07:14
22,3;71;21,8;68;0,5;2025-08-28 20:07:19
22,3;71;21,8;68;0,5;2025-08-28 20:07:24
22,3;71;21,8;68;0,5;2025-08-28 20:07:29
22,3;71;21,8;68;0,5;2025-08-28 20:07:35
22,4;71;21,8;69;0,6;2025-08-28 20:07:40
22,6;71;21,8;69;0,8;2025-08-28 20:07:45
22,6;71;21,8;69;0,8;2025-08-28 20:07:50
22,6;71;21,8;69;0,8;2025-08-28 20:07:55
22,6;71;21,8;69;0,8;2025-08-28 20:08:01
22,6;71;21,8;69;0,8;2025-08-28 20:08:06
22,6;71;21,8;69;0,8;2025-08-28 20:08:11
22,6;71;21,8;69;0,8;2025-08-28 20:08:16
22,6;71;21,8;69;0,8;2025-08-28 20:08:22
22,6;71;21,8;69;0,8;2025-08-28 20:08:27
22,6;71;21,8;69;0,8;2025-08-28 20:08:32
22,6;71;21,8;69;0,8;2025-08-28 20:08:37
22,6;71;21,8;69;0,8;2025-08-28 20:08:42
22,6;71;21,8;69;0,8;2025-08-28 20:08:48
22,6;71;21,8;69;0,8;2025-08-28 20:08:53
22,6;71;21,8;69;0,8;2025-08-28 20:08:58
22,6;71;21,8;69;0,8;2025-08-28 20:09:03
22,6;71;21,8;69;0,8;2025-08-28 20:09:09
22,6;71;21,8;69;0,8;2025-08-28 20:09:14
22,6;71;21,8;69;0,8;2025-08-28 20:09:19
22,6;71;21,8;69;0,8;2025-08-28 20:09:24
22,6;71;21,8;69;0,8;2025-08-28 20:09:30
22,6;71;21,8;69;0,8;2025-08-28 20:09:35
22,6;71;21,8;69;0,8;2025-08-28 20:09:40
22,6;71;21,8;69;0,8;2025-08-28 20:09:45
22,6;71;21,8;69;0,8;2025-08-28 20:09:50
22,6;71;21,8;69;0,8;2025-08-28 20:09:56
22,6;71;21,8;69;0,8;2025-08-28 20:10:01
22,6;71;21,8;69;0,8;2025-08-28 20:10:06
22,6;71;21,8;69;0,8;2025-08-28 20:10:11
22,6;71;21,8;69;0,8;2025-08-28 20:10:17
22,6;71;21,8;69;0,8;2025-08-28 20:10:22
22,6;71;21,8;69;0,8;2025-08-28 20:10:27
22,6;71;21,8;69;0,8;2025-08-28 20:10:32
22,6;71;21,8;69;0,8;2025-08-28 20:10:37
22,6;71;21,8;69;0,8;2025-08-28 20:10:43
22,6;71;21,8;69;0,8;2025-08-28 20:10:48
22,6;71;21,8;69;0,8;2025-08-28 20:10:53
22,6;71;21,8;69;0,8;2025-08-28 20:10:58
22,6;71;21,8;69;0,8;2025-08-28 20:11:04
22,6;71;21,8;69;0,8;2025-08-28 20:11:09
22,6;71;21,8;69;0,8;2025-08-28 20:11:14
22,6;71;21,8;69;0,8;2025-08-28 20:11:19
22,6;71;21,8;69;0,8;2025-08-28 20:11:25
22,6;71;21,8;69;0,8;2025-08-28 20:11:30
22,6;71;21,8;69;0,8;2025-08-28 20:11:35
22,6;71;21,8;69;0,8;2025-08-28 20:11:40
22,6;71;21,8;69;0,8;2025-08-28 20:11:45
22,6;71;21,8;69;0,8;2025-08-28 20:11:51
22,6;71;21,8;69;0,8;2025-08-28 20:11:56
22,6;71;21,8;69;0,8;2025-08-28 20:12:01
22,6;71;21,8;69;0,8;2025-08-28 20:12:06
22,6;71;21,8;69;0,8;2025-08-28 20:12:11
22,6;71;21,8;68;0,8;2025-08-28 20:12:17
22,6;71;21,8;68;0,8;2025-08-28 20:12:22
22,6;71;21,8;69;0,8;2025-08-28 20:12:27
22,6;71;21,8;69;0,8;2025-08-28 20:12:32
22,6;71;21,8;69;0,8;2025-08-28 20:12:38
22,6;71;21,8;68;0,8;2025-08-28 20:12:43
22,6;71;21,8;68;0,8;2025-08-28 20:12:48
22,6;71;21,8;68;0,8;2025-08-28 20:12:53
22,6;71;21,8;68;0,8;2025-08-28 20:12:59
22,6;71;21,8;68;0,8;2025-08-28 20:13:04
22,6;71;21,8;68;0,8;2025-08-28 20:13:09
22,6;71;21,8;68;0,8;2025-08-28 20:13:14
22,6;71;21,8;68;0,8;2025-08-28 20:13:19
22,6;71;21,8;69;0,8;2025-08-28 20:13:25
22,6;71;21,8;69;0,8;2025-08-28 20:13:30
22,6;71;21,8;68;0,8;2025-08-28 20:13:35
22,6;71;21,8;68;0,8;2025-08-28 20:13:40
22,6;71;21,8;68;0,8;2025-08-28 20:13:45
22,6;71;21,8;68;0,8;2025-08-28 20:13:51
22,6;71;21,8;68;0,8;2025-08-28 20:13:56
22,6;71;21,8;68;0,8;2025-08-28 20:14:01
22,6;71;21,8;68;0,8;2025-08-28 20:14:06
22,6;71;21,8;69;0,8;2025-08-28 20:14:12
22,6;71;21,8;69;0,8;2025-08-28 20:14:19
22,6;71;21,8;69;0,8;2025-08-28 20:14:24
22,6;71;21,8;69;0,8;2025-08-28 20:14:30
22,6;71;21,8;69;0,8;2025-08-28 20:14:35
22,6;71;21,8;69;0,8;2025-08-28 20:14:40
22,6;71;21,8;69;0,8;2025-08-28 20:14:45
22,6;71;21,8;69;0,8;2025-08-28 20:14:50
22,6;71;21,8;69;0,8;2025-08-28 20:14:58
22,6;71;21,8;69;0,8;2025-08-28 20:15:03
22,6;71;21,8;69;0,8;2025-08-28 20:15:09
22,6;71;21,8;69;0,8;2025-08-28 20:15:17
22,6;71;21,8;69;0,8;2025-08-28 20:15:22
22,6;71;21,8;69;0,8;2025-08-28 20:15:30
22,6;71;21,8;69;0,8;2025-08-28 20:15:35
22,6;71;21,8;69;0,8;2025-08-28 20:15:40
22,6;71;21,8;69;0,8;2025-08-28 20:15:48
22,6;71;21,8;69;0,8;2025-08-28 20:15:53
22,6;71;21,8;69;0,8;2025-08-28 20:15:59
22,6;71;21,8;69;0,8;2025-08-28 20:16:07
22,6;71;21,8;69;0,8;2025-08-28 20:16:12
22,6;71;21,8;69;0,8;2025-08-28 20:16:17
22,6;71;21,8;69;0,8;2025-08-28 20:16:23
22,6;71;21,8;69;0,8;2025-08-28 20:16:28
22,6;71;21,8;69;0,8;2025-08-28 20:16:33
22,6;71;21,8;69;0,8;2025-08-28 20:16:38
22,6;71;21,8;69;0,8;2025-08-28 20:16:43
22,6;71;21,8;69;0,8;2025-08-28 20:16:49
22,6;71;21,8;69;0,8;2025-08-28 20:16:54
22,6;71;21,8;69;0,8;2025-08-28 20:16:59
22,6;71;21,8;69;0,8;2025-08-28 20:17:04
22,6;71;21,8;69;0,8;2025-08-28 20:17:09
22,6;71;21,8;68;0,8;2025-08-28 20:17:17
22,3;71;21,8;68;0,5;2025-08-28 20:17:22
22,3;71;21,8;68;0,5;2025-08-28 20:17:28
22,3;71;21,8;68;0,5;2025-08-28 20:17:33
22,3;71;21,8;68;0,5;2025-08-28 20:17:38
22,3;71;21,8;68;0,5;2025-08-28 20:17:43
22,3;71;21,8;68;0,5;2025-08-28 20:17:49
22,2;71;21,8;68;0,4;2025-08-28 20:17:54
22,2;71;21,8;68;0,4;2025-08-28 20:17:59
22,2;71;21,8;68;0,4;2025-08-28 20:18:04
22,2;71;21,8;68;0,4;2025-08-28 20:18:09
22,3;71;21,8;68;0,5;2025-08-28 20:18:15
22,2;71;21,8;68;0,4;2025-08-28 20:18:23
22,2;71;21,8;68;0,4;2025-08-28 20:18:28
22,3;71;21,8;68;0,5;2025-08-28 20:18:33
22,3;71;21,8;69;0,5;2025-08-28 20:18:38
22,3;71;21,8;69;0,5;2025-08-28 20:18:44
22,3;71;21,8;69;0,5;2025-08-28 20:18:49
22,5;71;21,8;69;0,7;2025-08-28 20:18:54
22,6;71;21,8;69;0,8;2025-08-28 20:18:59
22,6;71;21,8;69;0,8;2025-08-28 20:19:05
22,6;71;21,8;69;0,8;2025-08-28 20:19:10
22,6;71;21,8;69;0,8;2025-08-28 20:19:15
22,6;71;21,8;69;0,8;2025-08-28 20:19:20
22,6;71;21,8;69;0,8;2025-08-28 20:19:25
22,6;71;21,8;69;0,8;2025-08-28 20:19:31
22,5;71;21,8;69;0,7;2025-08-28 20:19:36
22,5;71;21,8;69;0,7;2025-08-28 20:19:41
22,4;71;21,8;69;0,6;2025-08-28 20:19:46
22,4;71;21,8;68;0,6;2025-08-28 20:19:51
